title,theme,status,workDate,endWorkDate,pubDate,mediumURL,liPubDate,linkedinURL,canonicalSite,blogURL,blogPath,cartoon,chatDate,draftPath,notes,altText,caption
The Multi-Wave Investigation,insight,drafted,2025-12-25,2025-12-25,,,,,,,,,2025-01-02,,
Thirteen Mailboxes,insight,queued,2026-01-13,2026-01-13,2026-04-18,,,,,,,,2026-01-15,,
Accepting Architectural Limits: When 67% Is Complete,insight,published,2025-11-03,2025-11-03,2026-03-15,https://medium.com/building-piper-morgan/accepting-architectural-limits-when-67-is-complete-4fca723f4f49,2026-03-15,https://www.linkedin.com/pulse/accepting-architectural-limits-when-67-complete-christian-crumlish-j1ulc/,,,,,2025-10-04,,claude draft: https://claude.ai/api/organizations/bc283a77-4dea-478c-b794-f1501b65fb97/conversations/99e931ee-420c-4d90-9651-ee98fde7545f/wiggle/download-file?path=%2Fmnt%2Fuser-data%2Foutputs%2Fmethodology-architectural-limits-DRAFT.md
Breaking Without Breaking Momentum,insight,published,2025-12-11,2025-12-15,2026-03-21,https://medium.com/building-piper-morgan/breaking-without-breaking-momentum-d0321e5ac33a,2026-03-21,https://www.linkedin.com/pulse/breaking-without-momentum-christian-crumlish-cgfgc/,distributed,,,,2025-11-19,,
Discovery is the Bottleneck,insight,published,2025-12-28,2025-12-28,2026-03-29,https://medium.com/building-piper-morgan/discovery-is-the-bottleneck-978f3ec50a57,2026-03-29,https://www.linkedin.com/pulse/when-discovery-bottleneck-christian-crumlish-hjbqc/,distributed,https://pipermorgan.ai/blog/discovery-is-the-bottleneck,/blog/discovery-is-the-bottleneck,discovery-bottleneck,2025-01-02,docs/public/comms/drafts/discovery-is-the-bottleneck.md,blog-first canonical publish,"Person stands in a cozy well-stocked library holding unhelpful index cards labeled What can you do? while friendly abstract AI shapes hover nearby; useful books surround them but nothing guides them to the right one.",Where to begin?
"Four Voices, One Spec",building,published,2026-02-28,2026-02-28,2026-03-17,,,,distributed,https://pipermorgan.ai/blog/four-voices-one-spec,/blog/four-voices-one-spec,ai-four-voices,,,
The Gate Closes,building,published,2026-03-01,2026-03-04,2026-03-19,https://medium.com/building-piper-morgan/the-gate-closes-aa4e05a6a162,,,,,,,,
Silent Failures,insight,published,2026-03-03,2026-03-08,2026-04-04,https://medium.com/building-piper-morgan/silent-failures-4c6dd5809edc,2026-04-04,https://www.linkedin.com/pulse/silent-failures-christian-crumlish-m4ojc/,distributed,https://pipermorgan.ai/blog/silent-failures,/blog/silent-failures,ai-departures,3/3/2026,docs/public/comms/drafts/silent-failures-insight.md,March insight backlog,"Airport departures board shows all flights on time while outside planes are visibly broken and patched up.",What could possibly go wrong?
From Protocol to Infrastructure,insight,queued,2026-03-03,2026-03-08,,,,,,,,,,,
The Mismatch Category,insight,published,2026-03-03,2026-03-08,2026-04-05,https://medium.com/building-piper-morgan/the-mismatch-category-e48124711d0f,2026-04-05,https://www.linkedin.com/pulse/mismatch-category-christian-crumlish-nx0dc/,distributed,https://pipermorgan.ai/blog/the-mismatch-category,/blog/the-mismatch-category,ai-handshake,3/3/2026,docs/public/comms/drafts/mismatch-category-insight.md,March insight backlog,"Two AI figures attempt greetings—one offers a handshake the other a fist bump—while a human observes their near miss.",I see the problem!
The Deliberate Pause,building,published,2026-03-05,2026-03-10,2026-03-22,https://medium.com/building-piper-morgan/the-deliberate-pause-49ed7c1cd909,2026-03-22,https://www.linkedin.com/pulse/deliberate-pause-christian-crumlish-n5w2c/,distributed,,,,,,
We Wrote a Chat,building,queued,2026-03-08,,2026-03-10,,,,,,,,,,
The 81% Session,building,published,2026-03-12,2026-03-12,2026-03-24,https://medium.com/building-piper-morgan/the-81-session-b851acd09a2e,,,,,,,,docs/public/comms/drafts/draft-81-percent-session-v1.md,
The Deliberate Pause (disambiguate),insight,queued,2026-03-13,,2026-03-16,,,,,,,,,,
"Ten Roles, One Day",building,published,2026-03-13,,2026-03-26,https://medium.com/building-piper-morgan/ten-roles-one-day-aeeaf8f75d98,,,,,,,,docs/public/comms/drafts/draft-ten-roles-one-day.md,
Weekly Ship #035: Pour the Floor,ship,published,2026-03-13,2026-03-19,2026-03-25,,2026-03-25,,,,,piper-ship,,docs/public/comms/drafts/weekly-ship-035-draft.md,LinkedIn newsletter,,
"Weekly Ship #036: Approaching the Gate",ship,published,2026-03-20,2026-03-31,2026-04-01,,2026-04-01,https://www.linkedin.com/pulse/weekly-ship-036-approaching-gate-christian-crumlish-gmhcc,,,,piper-ship,,,LinkedIn newsletter — heading levels bumped,,
Wiring vs. Wizardry,insight,published,2026-03-13,,2026-03-30,https://medium.com/building-piper-morgan/wiring-vs-wizardry-f29671b088b7,2026-03-30,https://www.linkedin.com/pulse/wiring-vs-wizardry-christian-crumlish-3nsac/,distributed,https://pipermorgan.ai/blog/wiring-vs-wizardry,/blog/wiring-vs-wizardry,,,,blog-first canonical publish,"Wizard ninja and sage struggle to fix a malfunctioning control panel while a crouching mechanic simply plugs in a loose cable restoring everything to normal.","""None of that razzmatazz"""
Are We Doing It Backwards?,building,published,2026-03-14,,2026-03-31,https://medium.com/building-piper-morgan/are-we-doing-it-backwards-abb0dc2d0d80,,,,https://pipermorgan.ai/blog/are-we-doing-it-backwards,/blog/are-we-doing-it-backwards,ai-backwards,3/14/2026,docs/public/comms/drafts/are-we-doing-it-backwards.md,narrative act 2 (Mar 13-22 arc) — blog-first canonical publish,"People struggle to reach an AI on the ceiling amid tangled machinery while others stand easily on a glowing AI floor in a calm open space nearby.","Does something seem off to you?"
"The Floor That Wasn't",building,published,2026-03-15,2026-03-16,2026-04-02,https://medium.com/building-piper-morgan/the-floor-that-wasnt-021ded823bdb,,,distributed,https://pipermorgan.ai/blog/the-floor-that-wasnt,/blog/the-floor-that-wasnt,ai-umbrella,3/15/2026,docs/public/comms/drafts/the-floor-that-wasnt.md,narrative act 3 (Mar 13-22 arc),"A person stands in the rain getting soaked while a nearby umbrella is open but not covering them as abstract figures proudly present it.",Dry as a bone
Fixing the Foundation,building,published,2026-03-17,2026-03-18,2026-04-07,https://medium.com/building-piper-morgan/fixing-the-foundation-44e557c17e2a,,,distributed,https://pipermorgan.ai/blog/fixing-the-foundation,/blog/fixing-the-foundation,ai-set,3/17/2026,docs/public/comms/drafts/fixing-the-foundation.md,narrative act 4 (Mar 13-22 arc),"A presenter stands ready under a spotlight while small AI helpers hurriedly clean up messy mislabeled props and backdrops behind the scenes.",The show must go on!
Nine Voices,building,drafted,2026-03-19,,2026-04-10,,,,,,,,,,narrative act 5 (Mar 13-22 arc)
"The Closing Sprint",building,drafted,2026-03-20,2026-03-22,2026-04-15,,,,,,,,,,narrative act 6 (Mar 13-22 arc)
Extension Without Integration,insight,drafted,2026-03-13,2026-03-20,,,,,,,,,,,March insight backlog
The No-Anchoring Roundtable,insight,queued,2026-03-14,,2026-04-11,,,,,,,,,,March insight backlog
Friction-Focused Feedback,insight,drafted,2026-03-13,2026-03-20,,,,,,,,,,,March insight backlog
Sibling Intelligence,insight,queued,2026-03-13,2026-03-20,2026-04-19,,,,,,,,,,March insight backlog
"When Your AI Makes Things Up",insight,drafted,2026-02-01,2026-02-28,,,,,,,,,,,February insight backlog — confabulation vs hallucination
"The Drift You Don't Notice",insight,drafted,2026-02-01,2026-02-28,,,,,,,,,,,February insight backlog — methodology erosion through imitation
"The Solo Founder Paradox",insight,drafted,2026-02-01,2026-02-28,,,,,,,,,,,February insight backlog — execution exceeds judgment capacity
"Weekly Ship #037: New Ground",ship,published,2026-03-27,2026-04-02,2026-04-08,,2026-04-08,https://www.linkedin.com/pulse/weekly-ship-037-new-ground-christian-crumlish-0kycc/,,https://pipermorgan.ai/shipping-news/weekly-ship-037-new-ground,/shipping-news/weekly-ship-037-new-ground,piper-ship,,,,
